# Time(days) Flux(e/s)
3336.782055 1.141202
3336.784370 1.141296
3336.786685 1.150185
3336.789000 1.153118
3336.791314 1.154679
3336.793629 1.146303
3336.795944 1.147305
3336.798259 1.148545
3336.800574 1.151952
3336.802889 1.143984
3336.805204 1.145362
3336.807519 1.142896
3336.809833 1.133438
3336.812148 1.124492
3336.814463 1.118327
3336.816778 1.107516
3336.819093 1.097688
3336.821408 1.083985
3336.823723 1.079869
3336.826038 1.069624
3336.828352 1.052345
3336.830667 1.038478
3336.832982 1.020544
3336.835297 1.005096
3336.837612 0.993813
3336.839927 0.974283
3336.842242 0.956493
3336.844557 0.934946
3336.846871 0.914579
3336.849186 0.890683
3336.851501 0.872016
3336.853816 0.854019
3336.856131 0.829105
3336.858446 0.809533
3336.860761 0.802734
3336.863076 0.791810
3336.865390 0.792359
3336.867705 0.787117
3336.870020 0.782957
3336.872335 0.778975
3336.874650 0.776476
3336.876965 0.782463
3336.879280 0.776412
3336.881595 0.774677
3336.883909 0.772917
3336.886224 0.774146
3336.888539 0.779054
3336.890854 0.783488
3336.893169 0.783800
3336.895484 0.795541
3336.897799 0.814090
3336.900114 0.829325
3336.902428 0.856682
3336.904743 0.873409
3336.907058 0.891762
3336.909373 0.908246
3336.911688 0.930855
3336.914003 0.947225
3336.916318 0.965767
3336.918633 0.983707
3336.920947 0.995264
3336.923262 1.009925
3336.925577 1.018032
3336.927892 1.031960
3336.930207 1.045445
3336.932522 1.054446
3336.934837 1.067419
3336.937152 1.074182
3336.939466 1.083210
3336.941781 1.096967
3336.944096 1.101570
3336.946411 1.107784
3336.948726 1.114765
3336.951041 1.113366
3336.953356 1.120224
3336.955671 1.120743
3336.957985 1.121067
3336.960300 1.122617
3336.962615 1.127392
3336.964930 1.125869
3336.967245 1.119079
3336.969560 1.115042
3336.971875 1.114976
3336.974190 1.109466
3336.976504 1.103131
3336.978819 1.099946
3336.981134 1.090855
3336.983449 1.080753
3336.985764 1.075330
3336.988079 1.064574
3336.990394 1.056298
3336.992709 1.051499
3336.995023 1.038754
3336.997338 1.028213
3336.999653 1.014519
3337.001968 1.007196
3337.004283 0.987089
3337.006598 0.980935
3337.008913 0.959451
3337.011228 0.942039
3337.013542 0.924743
3337.015857 0.904608
3337.018172 0.881703
3337.020487 0.853127
3337.022802 0.839039
3337.025117 0.811125
3337.027432 0.799151
3337.029747 0.788622
3337.032061 0.785972
3337.034376 0.783670
3337.036691 0.787513
3337.039006 0.788042
3337.041321 0.784219
3337.043636 0.787416
3337.045951 0.783353
3337.048266 0.790382
3337.050580 0.784080
3337.052895 0.787541
3337.055210 0.790904
3337.057525 0.792995
3337.059840 0.785487
3337.062155 0.788707
3337.064470 0.793573
3337.066785 0.807927
3337.069099 0.825147
3337.071414 0.852864
3337.073729 0.871832
3337.076044 0.896511
3337.078359 0.920475
3337.080674 0.945217
3337.082989 0.970142
3337.085304 0.985963
3337.087618 1.002064
3337.089933 1.015123
3337.092248 1.033027
3337.094563 1.042623
3337.096878 1.047164
3337.099193 1.063569
3337.101508 1.070189
3337.103823 1.085657
3337.106137 1.097004
3337.108452 1.102641
3337.110767 1.115263
3337.113082 1.116316
3337.115397 1.127578
3337.117712 1.132651
3337.120027 1.143948
3337.122342 1.145020
3337.124656 1.152562
3337.126971 1.147059
3337.129286 1.152200
3337.131601 1.153291
3337.133916 1.159459
3337.136231 1.148508
3337.138546 1.154718
3337.140861 1.152097
3337.143175 1.144125
3337.145490 1.140012
3337.147805 1.134839
3337.150120 1.126940
3337.152435 1.118003
3337.154750 1.115315
3337.157065 1.104918
3337.159380 1.088279
3337.161694 1.080124
3337.164009 1.072435
3337.166324 1.063889
3337.168639 1.045382
3337.170954 1.035090
3337.173269 1.017409
3337.175584 0.994983
3337.177899 0.985652
3337.180213 0.971543
3337.182528 0.945596
3337.184843 0.924772
3337.187158 0.909688
3337.189473 0.888736
3337.191788 0.864096
3337.194103 0.843377
3337.196418 0.820519
3337.198732 0.803903
3337.201047 0.799821
3337.203362 0.792602
3337.205677 0.790796
3337.207992 0.788775
3337.210307 0.789617
3337.212622 0.779473
3337.214937 0.776583
3337.217252 0.770127
3337.219566 0.772002
3337.221881 0.777501
3337.224196 0.783597
3337.226511 0.775493
3337.228826 0.779581
3337.231141 0.784211
3337.233456 0.792076
3337.235771 0.807911
3337.238085 0.819368
3337.240400 0.837639
3337.242715 0.856839
3337.245030 0.883886
3337.247345 0.906697
3337.249660 0.916279
3337.251975 0.936572
3337.254290 0.953472
3337.256604 0.976841
3337.258919 0.985769
3337.261234 1.002929
3337.263549 1.012235
3337.265864 1.024237
3337.268179 1.033710
3337.270494 1.048009
3337.272809 1.059125
3337.275123 1.072897
3337.277438 1.075320
3337.279753 1.089341
3337.282068 1.095931
3337.284383 1.097466
3337.286698 1.106841
3337.289013 1.106407
3337.291328 1.113226
3337.293642 1.121863
3337.295957 1.119350
3337.298272 1.125265
3337.300587 1.118701
3337.302902 1.121018
3337.305217 1.120192
3337.307532 1.118971
3337.309847 1.116946
3337.312161 1.106593
3337.314476 1.107686
3337.316791 1.106066
3337.319106 1.089715
3337.321421 1.091092
3337.323736 1.082826
3337.326051 1.070550
3337.328366 1.055339
3337.330680 1.055152
3337.332995 1.044485
3337.335310 1.034681
3337.337625 1.027084
3337.339940 1.017187
3337.342255 1.003646
3337.344570 0.982567
3337.346885 0.966751
3337.349199 0.951365
3337.351514 0.935912
3337.353829 0.915127
3337.356144 0.891034
3337.358459 0.870477
3337.360774 0.858333
3337.363089 0.828351
3337.365404 0.808326
3337.367718 0.795651
3337.370033 0.790020
3337.372348 0.783684
3337.374663 0.789211
3337.376978 0.789969
3337.379293 0.787730
3337.381608 0.789768
3337.383923 0.792711
3337.386238 0.791220
3337.388552 0.787330
3337.390867 0.783357
3337.393182 0.783159
3337.395497 0.787250
3337.397812 0.792544
3337.400127 0.792795
3337.402442 0.788942
3337.404757 0.802410
3337.407071 0.814852
3337.409386 0.839475
3337.411701 0.864761
3337.414016 0.881472
3337.416331 0.907752
3337.418646 0.931650
3337.420961 0.953403
3337.423276 0.975861
3337.425590 0.991345
3337.427905 1.005898
3337.430220 1.019464
3337.432535 1.037105
3337.434850 1.048095
3337.437165 1.051917
3337.439480 1.069444
3337.441795 1.073564
3337.444109 1.089272
3337.446424 1.096536
3337.448739 1.107463
3337.451054 1.116931
3337.453369 1.123265
3337.455684 1.125043
3337.457999 1.134513
3337.460314 1.147176
3337.462628 1.148822
3337.464943 1.156257
3337.467258 1.152734
3337.469573 1.160702
3337.471888 1.155671
3337.474203 1.151020
3337.476518 1.153238
3337.478833 1.154343
3337.481147 1.153002
3337.483462 1.143620
3337.485777 1.141355
3337.488092 1.137261
3337.490407 1.123899
3337.492722 1.121701
3337.495037 1.107345
3337.497352 1.093534
3337.499667 1.090298
3337.501981 1.077850
3337.504296 1.063174
3337.506611 1.052329
3337.508926 1.041075
3337.511241 1.026898
3337.513556 1.006451
3337.515871 0.995847
3337.518186 0.976269
3337.520500 0.956998
3337.522815 0.938909
3337.525130 0.923029
3337.527445 0.894048
3337.529760 0.875940
3337.532075 0.857368
3337.534390 0.835275
3337.536705 0.817893
3337.539019 0.804379
3337.541334 0.793221
3337.543649 0.790128
3337.545964 0.788930
3337.548279 0.784705
3337.550594 0.782473
3337.552909 0.784889
3337.555224 0.776487
3337.557538 0.767304
3337.559853 0.774761
3337.562168 0.775089
3337.564483 0.774512
3337.566798 0.778705
3337.569113 0.778026
3337.571428 0.785686
3337.573743 0.791158
3337.576057 0.816154
3337.578372 0.829325
3337.580687 0.849012
3337.583002 0.870715
3337.585317 0.888444
3337.587632 0.908193
3337.589947 0.927495
3337.592262 0.943004
3337.594577 0.958324
3337.596891 0.980588
3337.599206 0.990510
3337.601521 1.008043
3337.603836 1.017634
3337.606151 1.033088
3337.608466 1.041088
3337.610781 1.052257
3337.613096 1.064889
3337.615410 1.073586
3337.617725 1.082793
3337.620040 1.089033
3337.622355 1.104306
3337.624670 1.105011
3337.626985 1.106852
3337.629300 1.109688
3337.631615 1.123402
3337.633929 1.119536
3337.636244 1.128744
3337.638559 1.126617
3337.640874 1.124978
3337.643189 1.126541
3337.645504 1.117701
3337.647819 1.119162
3337.650134 1.119492
3337.652448 1.109162
3337.654763 1.105785
3337.657078 1.097951
3337.659393 1.095751
3337.661708 1.080204
3337.664023 1.076623
3337.666338 1.071670
3337.668653 1.061754
3337.670967 1.050709
3337.673282 1.038752
3337.675597 1.030307
3337.677912 1.021173
3337.680227 1.009792
3337.682542 0.994340
3337.684857 0.977499
3337.687172 0.963935
3337.689487 0.944435
3337.691801 0.921486
3337.694116 0.907096
3337.696431 0.887388
3337.698746 0.858904
3337.701061 0.843460
3337.703376 0.817962
3337.705691 0.802322
3337.708006 0.794748
3337.710320 0.788897
3337.712635 0.783884
3337.714950 0.785089
3337.717265 0.787842
3337.719580 0.791450
3337.721895 0.785151
3337.724210 0.779547
3337.726525 0.788966
3337.728839 0.784771
3337.731154 0.784792
3337.733469 0.787100
3337.735784 0.789711
3337.738099 0.789923
3337.740414 0.791793
3337.742729 0.792230
3337.745044 0.803425
3337.747358 0.826438
3337.749673 0.852776
3337.751988 0.870609
3337.754303 0.894794
3337.756618 0.917470
3337.758933 0.938964
3337.761248 0.962662
3337.763563 0.979571
3337.765878 0.998314
3337.768192 1.014556
3337.770507 1.027644
3337.772822 1.034416
3337.775137 1.053811
3337.777452 1.060481
3337.779767 1.074964
3337.782082 1.083543
3337.784397 1.092964
3337.786711 1.103315
3337.789026 1.110853
3337.791341 1.115263
3337.793656 1.121670
3337.795971 1.136116
3337.798286 1.143430
3337.800601 1.147974
3337.802916 1.150858
3337.805230 1.150034
3337.807545 1.156331
3337.809860 1.157796
3337.812175 1.153046
3337.814490 1.152341
3337.816805 1.146744
3337.819120 1.151005
3337.821435 1.145737
3337.823750 1.149838
3337.826064 1.140795
3337.828379 1.126401
3337.830694 1.129309
3337.833009 1.117644
3337.835324 1.103486
3337.837639 1.093215
3337.839954 1.086302
3337.842269 1.075029
3337.844583 1.059308
3337.846898 1.048307
3337.849213 1.034244
3337.851528 1.018142
3337.853843 1.002555
3337.856158 0.992273
3337.858473 0.972694
3337.860788 0.950517
3337.863102 0.935100
3337.865417 0.913650
3337.867732 0.889137
3337.870047 0.868253
3337.872362 0.850415
3337.874677 0.825861
3337.876992 0.813200
3337.879307 0.798676
3337.881622 0.790840
3337.883936 0.793682
3337.886251 0.781253
3337.888566 0.780456
3337.890881 0.779688
3337.893196 0.776096
3337.895511 0.779927
3337.897826 0.771036
3337.900141 0.773568
3337.902455 0.779440
3337.904770 0.776497
3337.907085 0.779495
3337.909400 0.784158
3337.911715 0.785218
3337.914030 0.800136
3337.916345 0.815605
3337.918660 0.838837
3337.920974 0.847971
3337.923289 0.880189
3337.925604 0.895813
3337.927919 0.912720
3337.930234 0.930462
3337.932549 0.947987
3337.934864 0.969578
3337.937179 0.984278
3337.939494 1.001008
3337.941808 1.011873
3337.944123 1.024232
3337.946438 1.028446
3337.948753 1.044591
3337.951068 1.059716
3337.953383 1.067529
3337.955698 1.073381
3337.958013 1.085178
3337.960327 1.091323
3337.962642 1.100217
3337.964957 1.101161
3337.967272 1.112833
3337.969587 1.111176
3337.971902 1.122207
3337.974217 1.124685
3337.976532 1.116180
3337.978846 1.123688
3337.981161 1.124391
3337.983476 1.120057
3337.985791 1.118296
3337.988106 1.113048
3337.990421 1.111676
3337.992736 1.110522
3337.995051 1.099434
3337.997366 1.092491
3337.999680 1.093691
3338.001995 1.077568
3338.004310 1.075113
3338.006625 1.064394
3338.008940 1.055415
3338.011255 1.042123
3338.013570 1.038644
3338.015885 1.026739
3338.018199 1.016959
3338.020514 1.001971
3338.022829 0.986842
3338.025144 0.975576
3338.027459 0.957226
3338.029774 0.940844
3338.032089 0.918676
3338.034404 0.898993
3338.036718 0.873465
3338.039033 0.856645
3338.041348 0.833059
3338.043663 0.811143
3338.045978 0.798566
3338.048293 0.791160
3338.050608 0.789082
3338.052923 0.791014
3338.055238 0.786118
3338.057552 0.784319
3338.059867 0.783813
3338.062182 0.782378
3338.064497 0.786389
3338.066812 0.787657
3338.069127 0.788489
3338.071442 0.788099
3338.073757 0.786594
3338.076071 0.790274
3338.078386 0.786137
3338.080701 0.793217
3338.083016 0.801858
3338.085331 0.812131
3338.087646 0.835177
3338.089961 0.855049
3338.092276 0.878026
3338.094591 0.904244
3338.096905 0.926926
3338.099220 0.948620
3338.101535 0.970917
3338.103850 0.985282
3338.106165 1.010758
3338.108480 1.015129
3338.110795 1.028133
3338.113110 1.044558
3338.115424 1.055601
3338.117739 1.069712
3338.120054 1.078254
3338.122369 1.087229
3338.124684 1.096298
3338.126999 1.107328
3338.129314 1.115321
3338.131629 1.121364
3338.133943 1.129140
3338.136258 1.136232
3338.138573 1.138435
3338.140888 1.147012
3338.143203 1.150414
3338.145518 1.149727
3338.147833 1.161932
3338.150148 1.158713
3338.152463 1.160185
3338.154777 1.153875
3338.157092 1.153535
3338.159407 1.150376
3338.161722 1.145438
3338.164037 1.142677
3338.166352 1.135967
3338.168667 1.132524
3338.170982 1.118309
3338.173296 1.114488
3338.175611 1.104407
3338.177926 1.092879
3338.180241 1.081539
3338.182556 1.073202
3338.184871 1.058204
3338.187186 1.046182
3338.189501 1.029439
3338.191816 1.014512
3338.194130 0.997557
3338.196445 0.978100
3338.198760 0.957688
3338.201075 0.940514
3338.203390 0.923511
3338.205705 0.898294
3338.208020 0.877693
3338.210335 0.861007
3338.212649 0.837511
3338.214964 0.819410
3338.217279 0.803406
3338.219594 0.789671
3338.221909 0.796760
3338.224224 0.792057
3338.226539 0.783763
3338.228854 0.788023
3338.231168 0.776952
3338.233483 0.775620
3338.235798 0.774910
3338.238113 0.776021
3338.240428 0.778124
3338.242743 0.778040
3338.245058 0.775728
3338.247373 0.774473
3338.249688 0.784677
3338.252002 0.789709
3338.254317 0.807425
3338.256632 0.826703
3338.258947 0.844346
3338.261262 0.863416
3338.263577 0.883425
3338.265892 0.905294
3338.268207 0.920840
3338.270521 0.939031
3338.272836 0.957063
3338.275151 0.966869
3338.277466 0.988364
3338.279781 1.002236
3338.282096 1.013224
3338.284411 1.026257
3338.286726 1.035409
3338.289041 1.054325
3338.291355 1.059597
3338.293670 1.066648
3338.295985 1.079514
3338.298300 1.086536
3338.300615 1.094093
3338.302930 1.108296
3338.305245 1.110118
3338.307560 1.115185
3338.309874 1.117165
3338.312189 1.125873
3338.314504 1.119439
3338.316819 1.122885
3338.319134 1.122311
3338.321449 1.123683
3338.323764 1.122436
3338.326079 1.113963
3338.328394 1.117216
3338.330708 1.111748
3338.333023 1.105627
3338.335338 1.098240
3338.337653 1.092224
3338.339968 1.088085
3338.342283 1.077054
3338.344598 1.069020
3338.346913 1.063843
3338.349227 1.051327
3338.351542 1.036876
3338.353857 1.038974
3338.356172 1.020362
3338.358487 1.013695
3338.360802 0.999915
3338.363117 0.981578
3338.365432 0.970914
3338.367747 0.951097
3338.370061 0.929339
3338.372376 0.914724
3338.374691 0.890753
3338.377006 0.874260
3338.379321 0.843316
3338.381636 0.828115
3338.383951 0.806224
3338.386266 0.798357
3338.388580 0.785889
3338.390895 0.788464
3338.393210 0.785887
3338.395525 0.789638
3338.397840 0.788276
3338.400155 0.789219
3338.402470 0.785599
3338.404785 0.789965
3338.407100 0.788252
3338.409414 0.785778
3338.411729 0.789058
3338.414044 0.792573
3338.416359 0.789272
3338.418674 0.790339
3338.420989 0.790605
3338.423304 0.799158
3338.425619 0.827017
3338.427933 0.846981
3338.430248 0.859042
3338.432563 0.886741
3338.434878 0.910471
3338.437193 0.931807
3338.439508 0.954326
3338.441823 0.974193
3338.444138 0.995289
3338.446453 1.011911
3338.448767 1.020666
3338.451082 1.037831
3338.453397 1.053730
3338.455712 1.060042
3338.458027 1.067122
3338.460342 1.075724
3338.462657 1.086127
3338.464972 1.097938
3338.467286 1.107294
3338.469601 1.110348
3338.471916 1.121546
3338.474231 1.130399
3338.476546 1.141740
3338.478861 1.143654
3338.481176 1.144312
3338.483491 1.157952
3338.485806 1.155882
3338.488120 1.156181
3338.490435 1.151136
3338.492750 1.154698
3338.495065 1.156603
3338.497380 1.154741
3338.499695 1.143229
3338.502010 1.146521
3338.504325 1.134733
3338.506639 1.130287
3338.508954 1.124085
3338.511269 1.111372
3338.513584 1.105390
3338.515899 1.098818
3338.518214 1.089444
3338.520529 1.071597
3338.522844 1.059212
3338.525159 1.046446
3338.527473 1.041538
3338.529788 1.024927
3338.532103 1.011507
3338.534418 0.992471
3338.536733 0.970918
3338.539048 0.954817
3338.541363 0.935048
3338.543678 0.918092
3338.545992 0.893900
3338.548307 0.868803
3338.550622 0.857637
3338.552937 0.831136
3338.555252 0.816747
3338.557567 0.799539
3338.559882 0.796759
3338.562197 0.791746
3338.564512 0.784287
3338.566826 0.782918
3338.569141 0.784963
3338.571456 0.778778
3338.573771 0.783165
3338.576086 0.774015
3338.578401 0.774393
3338.580716 0.777551
3338.583031 0.775778
3338.585345 0.775650
3338.587660 0.776132
3338.589975 0.789345
3338.592290 0.791157
3338.594605 0.811186
3338.596920 0.835676
3338.599235 0.851463
3338.601550 0.870369
3338.603865 0.890072
3338.606179 0.912749
3338.608494 0.927391
3338.610809 0.947735
3338.613124 0.966629
3338.615439 0.977434
3338.617754 0.996328
3338.620069 1.008062
3338.622384 1.021865
3338.624699 1.033587
3338.627013 1.043440
3338.629328 1.054502
3338.631643 1.061896
3338.633958 1.075179
3338.636273 1.081507
3338.638588 1.088448
3338.640903 1.097143
3338.643218 1.105221
3338.645532 1.115276
3338.647847 1.116429
3338.650162 1.120747
3338.652477 1.123312
3338.654792 1.120871
3338.657107 1.123626
3338.659422 1.118242
3338.661737 1.123861
3338.664052 1.119209
3338.666366 1.114804
3338.668681 1.112170
3338.670996 1.107744
3338.673311 1.099370
3338.675626 1.102368
3338.677941 1.090289
3338.680256 1.080420
3338.682571 1.074499
3338.684885 1.061446
3338.687200 1.056491
3338.689515 1.051711
3338.691830 1.041123
3338.694145 1.026380
3338.696460 1.020851
3338.698775 1.009057
3338.701090 0.993404
3338.703405 0.975006
3338.705719 0.961474
3338.708034 0.949425
3338.710349 0.924929
3338.712664 0.900026
3338.714979 0.878417
3338.717294 0.858465
3338.719609 0.839247
3338.721924 0.815389
3338.724238 0.799780
3338.726553 0.796096
3338.728868 0.783889
3338.731183 0.794586
3338.733498 0.792299
3338.735813 0.781837
3338.738128 0.784908
3338.740443 0.788197
3338.742758 0.787242
3338.745072 0.787370
3338.747387 0.788759
3338.749702 0.787406
3338.752017 0.787510
3338.754332 0.788911
3338.756647 0.790196
3338.758962 0.791852
3338.761277 0.785385
3338.763592 0.808699
3338.765906 0.830707
3338.768221 0.849111
3338.770536 0.871311
3338.772851 0.895289
3338.775166 0.923388
3338.777481 0.945482
3338.779796 0.964102
3338.782111 0.983245
3338.784425 0.992272
3338.786740 1.014367
3338.789055 1.024322
3338.791370 1.040739
3338.793685 1.055292
3338.796000 1.064288
3338.798315 1.077931
